"review_date","review_rating","review_title","review_text","review_response","source"
"2023-05-05","8.0","","Location was just perfect for walking to almost all the hot spots in Lisbon. Breakfast was great.

Negative: We were in the room close to reception and we could hear all the noise from the hallway and you can imagine how noisy reception can be. For the price we paid we expected newer rooms with nicer furniture, but instead the room looked like a 3 star hotel that should be 3 times cheaper so I guess you are paying for the location.","","booking"
"2023-05-07","9.0","","","","booking"
"2023-05-08","9.0","für Menschen den der Nächtliche Lörm am Wochenende nicht stört, sehr empfehlenswert","sehr freundliches Personal, gute Auswahl beim Frühstück, zentrale Lage, großes Zimmer

Negative: am Wochenende extremer Straßenlärm durch betrunkene junge Leute. kein seperates Bad im Zimmer. wir hatten room nr 9","","booking"
"2023-05-09","9.0","perfect location for exploring, staff and breakfast were all fantastic, but the facilities could have been upgraded in t","Amazing location, very well decorated, nice bathroom. breakfast and staff were great.

Negative: there was only one iron and ironing board for all the bedrooms - the iron was faulty and dirty too. the floor in our bedroom could have been cleaner, and as we were on the ground floor, there was a strong musty smell.","","booking"
"2023-05-10","8.0","Wonderful little boutique hotel located in the perfect spot of Lisbon would definitely stay there again, thank you to al","Very cozy location was great. Breakfast was amazing.  Room was very clean and large, which was unusual compared to all the hotels we used on this trip. Would definitely stay there again.","","booking"
"2023-05-14","10.0","Ótima escolha, quarto ótimo, bem decorado e espaçoso. Café da manhã muito bom. Anfitriãos muito gentis.","Quarto lindo, limpo e confortável.

Negative: sem defeito","","booking"
"2023-05-15","8.0","","","","booking"
"2023-05-16","9.0","Great place to stay in Lisbon","Great staff, awesome breakfast, nice location.
Everything was awesome.","","booking"
"2023-05-17","3.0","Disappointing.","

Negative: I couldn't sleep from the loud noise. I requested a room in December when i booked that wasn't facing the street, yet they still gave me one that was facing the street. I had read bad reviews about Room 5 and 6. So i specifically requested not to put me in those rooms. Yet they still did. They should be managing client expectations with those two rooms, especially on weekends. At the very least, they should provide sleeping ear buds.","","booking"
"2023-05-17","8.0","","","","booking"
"2023-05-18","10.0","","","","booking"
"2023-05-18","9.0","Un accueil très bienveillant dans un vieux palais parfaitement restauré…","L’emplacement est parfait : dans le quartier du Chiado et voisin du Bairo Alto pour les restaurants le soir…
Une équipe très sympathique et attentionnée 
Un petit déjeuner formidable : varié et copieux.

Negative: Même en ayant une chambre donnant sur l’arrière de l’établissement, un bar à vin étant juste sous la fenêtre, il est clair que l’on ne peut laisser celle-ci ouverte la nuit…cela dit les vitres sont très bien insonorisées…et il vaut toujours mieux être de ce côté par rapport à la circulation….","","booking"
"2023-05-18","10.0","","","","booking"
"2023-05-23","10.0","En el centro cerca Del Mar","El alojamiento es una casa antigua arreglada con excelente gusto. Las habitaciones son muy amplias y aunque está sobre una avenida transitada no se escucha ningún ruido

Negative: Todo estuvo perfecto","","booking"
"2023-05-24","10.0","excellent stay with good service and good breakfast","Good location. very clean and quiet. very good staff

Negative: nothing general however could have done with a fridge in the room.","","booking"
"2023-05-28","8.0","","","","booking"
"2023-05-29","10.0","","","","booking"
"2023-05-30","9.0","et kvalitetshotell med sentral beliggenhet","intimt og lite, men store og komfortable rom. hyggelig frokostrom og god frokost med mulighet for ekstra tilpasning av ønsker til den enkelte gjest. veldig imøtekommende og hyggelig personale.

Negative: ingen spesielle ting å mislike","","booking"
"2023-05-31","10.0","","","","booking"
"2023-06-03","8.0","","","","booking"
"2023-06-03","8.0","","","","booking"
"2023-06-04","10.0","","Het personeel in het hotel laat je erg welkom voelen. Ze staan altijd voor je klaar en zijn zeer vriendelijk. Niets is teveel.

Negative: Niets, echt een aanrader dit hotel.","","booking"
"2023-06-04","10.0","","","","booking"
"2023-06-06","8.0","We only stayed one night, but would have loved to stay longer. Best room we had during our travels through Portugal","location, comfort, large room and excellent bed, breakfast, air conditioning

Negative: the statues in the lobby should be removed","","booking"
"2023-06-07","10.0","Great location, lovely food!","very clean, good location, excellent breakfast, good decor.","","booking"
"2023-06-08","9.0","","","","booking"
"2023-06-08","10.0","Stylish, well located, more than comfortable, wonderful breakfast, and fantastic and friendly staff. We felt like real g","","","booking"
"2023-06-09","9.0","","","","booking"
"2023-06-10","10.0","","","","booking"
"2023-06-10","9.0","","Atendimento na recepção e café da manhã. 
Localização.
Conforto.

Negative: Falta de frigobar no quarto.","","booking"
"2023-06-11","10.0","","","","booking"
"2023-06-11","9.0","","","","booking"
"2023-06-11","10.0","Au top","Le petit dej au top et la configuration de l’hotel

Negative: Rien","","booking"
"2023-06-12","10.0","A spacious well presented suite.","The suite was spacious, clean and well presented.  The breakfast was fantastic.  The staff couldnât do enough for you.  One of our best stays. ð

Negative: The bed was a tad hard for us but we have old bones ð","","booking"
"2023-06-13","9.0","Superkoselig hotell med god beliggenhet","Hyggelig hotell. Veldig god service. God frokost. Fin beliggenhet.

Negative: Ingenting","","booking"
"2023-06-13","8.0","Lovely hotel and confidently located.","Breakfast was nicely served in a pleasant space. Plenty of choices were provided.
Hotel location was convenient for getting around the city. Staff was very friendly, helpful and knowledgeable. Enjoyed our stay.

Negative: Very noisy street at night!","","booking"
"2023-06-15","10.0","Perfect spot for a week long stay in Lisbon.","There is no other option for my family when we visit Lisbon. The location is the best you can get in terms of walking distance to excellent spots. The staff is so attentive and caring. They very much treat their guests like family and you can tell they love what they do.

Negative: Not applicable! There is nothing about this spot that I would warn travelers about. It is truly a gem.","","booking"
"2023-06-15","9.0","","great position
good big rooms 
we stayed 5 days space was important 
breakfast good too

Negative: noises from the street","","booking"
"2023-06-15","7.0","centraal en vriendelijke ontvangst. maar een suite is toch iets anders.","ontbijt was prima
personeel gastvrij
schoon hotel
rustige kamer (luiken houden geluid buiten)

Negative: kamer als suite verkocht: maar twee stoelen naast het bed is geen suite hoor.
geen koelkastje
geen kluis
erg kleine douche","","booking"
"2023-06-15","9.0","Super recomendamos.","Localização, café da manhã, quarto e funcionários.

Negative: Privada separada e box de banho pequeno.","","booking"
"2023-06-16","10.0","","","","booking"
"2023-06-17","10.0","Excelente experiencia","todo , muy bien decorado , excelente ubicación, personal de recepción un encanto , siempre dispuestos  ayudar , buen desayuno .

Negative: Un hotel de este nivel tiene q tener frigobar y caja de seguridad en la habitación .
Mala aislacion acústica  de la habitación .","","booking"
"2023-06-19","8.0","central location.. comfortable and elegant room.. great staff!","really terrific staff.. excellent breakfast.. just a little noisy as on a main thoroughfare.

Negative: see above","","booking"
"2023-06-19","10.0","","Perfect location in the middle of old city with a lit of restaurants and bars around, very friendly stuff, great fresh served breakfast

Negative: We liked all. Good to know, there is no lift, need to carry your suitcase down and up several stairs.","","booking"
"2023-06-20","10.0","","","","booking"
"2023-06-20","9.0","","","","booking"
"2023-06-21","9.0","","Emplacement central dans un quartier très animé. Merci au réceptionniste pour son accueil de notre arrivée juste avant minuit à cause du retard de plus de 3h30 de l'avion. Très bel endroit rénové avec goût. La chambre est très grande avec un minuscule balcon à la portugaise.. Très bon petit déjeuner servi dans une très belle cave voutée.

Negative: Le bruit des passants dans la rue, la musique jouée très fort quelque rues plus loin. Un triple vitrage serait peut être adéquat pour atténuer le bruit. Ras d'autre.","","booking"
"2023-06-22","10.0","","The location was right in the middle of everything, the rooms were spacious and looked exactly like the pictures, the staff were super friendly and extremely helpful. Also, the included breakfast was great! Overall, a fantastic hotel that I would recommend to everyone!","","booking"
"2023-06-23","10.0","","Prachtig verblijf op een zeer centrale plek om Lissabon te verkennen. Ook ontvingen wij goede tips voor restaurants en bezienswaardigheden.

Negative: Niets","","booking"
"2023-06-25","8.0","","","","booking"
"2023-06-26","10.0","I loved my stay at the Alecrim and want to thank the staff for the excellent service","The hotel is very comfortable, extremely clean, in the perfect location. This was the perfect choice. The breakfast was delicious and the staff very friendly. My husband and I spent 10 nights there.  I will choose it again on my next trip to Lisboa

Negative: It is a minor thing, during the weekend there is noise from the street due to proximity to restaurants and bars","","booking"
"2023-06-27","10.0","","","","booking"
"2023-06-28","10.0","It’s a lovely place to stay, great room great breakfast. No way to be disappointed here!","Absolutely beautiful property, right in the center of everything in Lisbon, but the interior feels like its own haven!

Negative: The air conditioner has a very bright digital panel - if there’s a way to place something over it at night it’d make for a much nicer sleep","","booking"
